Time,Latitude,Longitude,Altitude,Pressure,Temperature,Acceleration,Acceleration (x),Acceleration (y),Acceleration (z),,Velocity(z)
3.926475,-71,40,202.5190291,98903,23.4,1.09602646,0.057,0.088,1.091,,
3.928228,-71,40,202.5190291,98913,23.4,1.097995902,0.055,0.089,1.093,,
3.930231,-71,40,202.2643544,98915,23.5,1.09507534,0.053,0.091,1.09,,
3.933728,-71,40,202.8586051,98908,23.5,1.098027777,0.054,0.09,1.093,,
3.937387,-71,40,202.77371,98919,23.5,1.094229409,0.056,0.091,1.089,,
3.939375,-71,40,202.9435008,98909,23.5,1.094212502,0.054,0.092,1.089,,
3.941219,-71,40,202.603922,98909,23.4,1.097937612,0.057,0.087,1.093,,
3.943144,-71,40,203.1132944,98912,23.5,1.097247921,0.055,0.092,1.092,,
3.945138,-71,40,203.4528898,98906,23.4,1.097000456,0.055,0.089,1.092,,
3.946902,-71,40,203.4528898,98906,23.4,1.095651404,0.056,0.096,1.09,,
3.948659,-71,40,204.9812069,98903,23.4,1.098231761,0.058,0.09,1.093,,
3.950634,-71,40,202.77371,98909,23.4,1.094146699,0.056,0.09,1.089,,
3.954127,-71,40,203.1132944,98918,23.5,1.096854138,0.052,0.089,1.092,,
3.957503,-71,40,203.3679899,98909,23.4,1.10011863,0.056,0.09,1.095,,
3.961308,-71,40,202.9435008,98918,23.5,1.092290712,0.057,0.091,1.087,,
3.96574,-71,40,203.1132944,98911,23.5,1.097149488,0.053,0.092,1.092,,
3.967984,-71,40,202.9435008,98916,23.5,1.094248144,0.053,0.093,1.089,,
3.969804,-71,40,203.1132944,98911,23.4,1.09509132,0.055,0.09,1.09,,
3.971709,-71,40,202.77371,98905,23.5,1.096086675,0.055,0.09,1.091,,
3.973719,-71,40,202.9435008,98916,23.5,1.097247921,0.055,0.092,1.092,,
3.975564,-71,40,203.1981922,98911,23.4,1.09273327,0.049,0.089,1.088,,
3.978973,-71,40,203.1132944,98912,23.5,1.09519359,0.057,0.09,1.09,,
3.982718,-71,40,203.3679899,98916,23.5,1.091379402,0.057,0.092,1.086,,
3.98633,-71,40,202.8586051,98909,23.5,1.097897536,0.053,0.089,1.093,,
3.989911,-71,40,202.603922,98905,23.5,1.093338465,0.058,0.091,1.088,,
3.993729,-71,40,202.5190291,98913,23.5,1.093120304,0.052,0.092,1.088,,
3.995733,-71,40,203.3679899,98912,23.5,1.097164527,0.055,0.091,1.092,,
3.997754,-71,40,202.0096859,98916,23.5,1.088796124,0.055,0.086,1.084,,
3.999653,-71,40,202.8586051,98916,23.5,1.100135446,0.053,0.092,1.095,,
4.001424,-71,40,202.5190291,98899,23.5,1.091964743,0.057,0.087,1.087,,
4.005119,-71,40,203.8773997,98909,23.5,1.092807851,0.054,0.087,1.088,,
4.008568,-71,40,202.603922,98918,23.5,1.093084626,0.053,0.091,1.088,,
4.012061,-71,40,202.77371,98909,23.4,1.094382474,0.054,0.094,1.089,,
4.015732,-71,40,203.3679899,98915,23.4,1.090147696,0.054,0.091,1.085,,
4.019155,-71,40,202.5190291,98908,23.5,1.096137309,0.056,0.09,1.091,,
4.022767,-71,40,202.603922,98915,23.5,1.100200891,0.056,0.091,1.095,,
4.024785,-71,40,203.6226917,98913,23.5,1.092407433,0.056,0.093,1.087,,
4.026543,-71,40,202.5190291,98916,23.4,1.097382796,0.056,0.093,1.092,,
4.028343,-71,40,203.3679899,98913,23.5,1.093069531,0.056,0.089,1.088,,
4.032086,-71,40,202.603922,98905,23.5,1.093069531,0.056,0.089,1.088,,
4.035552,-71,40,203.3679899,98906,23.5,1.093803456,0.054,0.087,1.089,,
4.039273,-71,40,202.9435008,98905,23.5,1.093883449,0.054,0.088,1.089,,
4.043041,-71,40,203.1132944,98909,23.5,1.089791723,0.05,0.089,1.085,,
4.046514,-71,40,202.8586051,98916,23.5,1.092322755,0.056,0.092,1.087,,
4.050264,-71,40,203.6226917,98916,23.5,1.093646195,0.054,0.085,1.089,,
4.053975,-71,40,203.4528898,98906,23.5,1.090978002,0.054,0.089,1.086,,
4.055982,-71,40,203.6226917,98902,23.5,1.097054693,0.051,0.092,1.092,,
4.058749,-71,40,203.0283972,98912,23.5,1.098659183,0.046,0.09,1.094,,
4.060734,-71,40,203.3679899,98908,23.5,1.097886151,0.056,0.087,1.093,,
4.064248,-71,40,203.4528898,98897,23.5,1.091483852,0.054,0.095,1.086,,
4.067941,-71,40,203.4528898,98912,23.4,1.091876367,0.052,0.089,1.087,,
4.071676,-71,40,203.1981922,98906,23.5,1.093050776,0.054,0.09,1.088,,
4.075382,-71,40,202.8586051,98915,23.5,1.098231761,0.058,0.09,1.093,,
4.078971,-71,40,203.4528898,98916,23.5,1.09129556,0.057,0.091,1.086,,
4.082501,-71,40,204.1321141,98909,23.5,1.093820369,0.051,0.089,1.089,,
4.086401,-71,40,204.3868346,98910,23.5,1.097282552,0.054,0.093,1.092,,
4.088495,-71,40,202.603922,98902,23.4,1.096119519,0.054,0.091,1.091,,
4.090388,-71,40,203.1132944,98905,23.5,1.094417197,0.058,0.092,1.089,,
4.094268,-71,40,202.8586051,98905,23.4,1.094655197,0.051,0.087,1.09,,
4.098088,-71,40,202.8586051,98905,23.5,1.094959817,0.054,0.089,1.09,,
4.101693,-71,40,203.1132944,98902,23.4,1.101014078,0.054,0.09,1.096,,
4.105582,-71,40,202.603922,98919,23.5,1.095246091,0.058,0.09,1.09,,
4.10924,-71,40,202.9435008,98909,23.5,1.095392624,0.056,0.093,1.09,,
4.113075,-71,40,202.9435008,98902,23.5,1.099272942,0.054,0.093,1.094,,
4.116747,-71,40,203.3679899,98912,23.5,1.096567827,0.051,0.086,1.092,,
4.120559,-71,40,203.4528898,98906,23.5,1.096919778,0.055,0.088,1.092,,
4.124437,-71,40,203.8773997,98903,23.5,1.095173959,0.055,0.091,1.09,,
4.1281,-71,40,203.7075937,98908,23.5,1.094115625,0.052,0.092,1.089,,
4.13187,-71,40,203.1981922,98902,23.4,1.095975821,0.051,0.091,1.091,,
4.135674,-71,40,203.4528898,98902,23.5,1.094432273,0.055,0.094,1.089,,
4.139282,-71,40,202.8586051,98905,23.5,1.097164527,0.055,0.091,1.092,,
4.142942,-71,40,203.1132944,98908,23.5,1.094146699,0.056,0.09,1.089,,
4.146835,-71,40,202.77371,98913,23.5,1.098881704,0.056,0.087,1.094,,
4.150475,-71,40,203.6226917,98902,23.5,1.093227332,0.059,0.089,1.088,,
4.154432,-71,40,203.4528898,98911,23.5,1.094146699,0.056,0.09,1.089,,
4.158308,-71,40,202.77371,98912,23.5,1.091177804,0.053,0.092,1.086,,
4.16213,-71,40,203.4528898,98910,23.5,1.096252708,0.055,0.092,1.091,,
4.165944,-71,40,203.6226917,98925,23.5,1.095308176,0.056,0.092,1.09,,
4.169583,-71,40,203.4528898,98912,23.5,1.099205622,0.056,0.091,1.094,,
4.173355,-71,40,203.3679899,98909,23.5,1.096287371,0.054,0.093,1.091,,
4.177198,-71,40,203.8773997,98915,23.5,1.096070709,0.053,0.091,1.091,,
4.180895,-71,40,203.7075937,98906,23.5,1.093915445,0.053,0.089,1.089,,
4.184579,-71,40,203.1981922,98913,23.5,1.092790922,0.052,0.088,1.088,,
4.188427,-71,40,203.4528898,98909,23.5,1.096238569,0.053,0.093,1.091,,
4.192069,-71,40,204.4717429,98902,23.5,1.093853281,0.055,0.087,1.089,,
4.195982,-71,40,203.4528898,98906,23.5,1.096854138,0.052,0.089,1.092,,
4.198031,-71,40,202.2643544,98908,23.5,1.093183425,0.055,0.091,1.088,,
4.199828,-71,40,203.7075937,98913,23.5,1.092968893,0.054,0.089,1.088,,
4.201891,-71,40,203.6226917,98916,23.5,1.098881704,0.056,0.087,1.094,,
4.203818,-71,40,203.7075937,98897,23.4,1.095619003,0.052,0.086,1.091,,
4.205829,-71,40,203.3679899,98891,23.5,1.09300183,0.053,0.09,1.088,,
4.207915,-71,40,203.6226917,98906,23.5,1.094382474,0.054,0.094,1.089,,
4.209714,-71,40,202.77371,98905,23.5,1.096275969,0.052,0.094,1.091,,
4.211711,-71,40,203.1981922,98906,23.5,1.094534604,0.057,0.094,1.089,,
4.215585,-71,40,203.3679899,98903,23.4,1.096005018,0.055,0.089,1.091,,
4.219394,-71,40,203.1981922,98905,23.5,1.093036596,0.052,0.091,1.088,,
4.225143,-71,40,203.3679899,98905,23.5,1.097114853,0.054,0.091,1.092,,
4.2272,-71,40,202.8586051,98918,23.5,1.099808165,0.053,0.088,1.095,,
4.22908,-71,40,202.603922,98909,23.5,1.09317382,0.058,0.089,1.088,,
4.231136,-71,40,203.8773997,98905,23.5,1.092650447,0.054,0.085,1.088,,
4.232998,-71,40,203.8773997,98916,23.5,1.092652278,0.049,0.088,1.088,,
4.23482,-71,40,203.7075937,98918,23.5,1.095142456,0.049,0.094,1.09,,
4.236852,-71,40,203.1132944,98918,23.5,1.09507534,0.053,0.091,1.09,,
4.238669,-71,40,203.6226917,98908,23.5,1.098974522,0.053,0.09,1.094,,
4.242301,-71,40,203.3679899,98915,23.5,1.095519968,0.06,0.092,1.09,,
4.246214,-71,40,203.1132944,98903,23.5,1.095895068,0.056,0.087,1.091,,
4.251666,-71,40,202.8586051,98919,23.5,1.099041855,0.056,0.089,1.094,,
4.253723,-71,40,203.9623038,98908,23.5,1.100932786,0.054,0.089,1.096,,
4.255762,-71,40,202.603922,98918,23.5,1.097282552,0.054,0.093,1.092,,
4.257562,-71,40,203.0283972,98903,23.4,1.087976562,0.052,0.09,1.083,,
4.259638,-71,40,202.77371,98918,23.5,1.093183425,0.055,0.091,1.088,,
4.261425,-71,40,202.9435008,98918,23.5,1.090147696,0.054,0.091,1.085,,
4.263239,-71,40,202.5190291,98916,23.5,1.094482983,0.056,0.094,1.089,,
4.267118,-71,40,203.4528898,98905,23.5,1.093203092,0.057,0.09,1.088,,
4.270947,-71,40,203.1132944,98905,23.5,1.094346837,0.055,0.093,1.089,,
4.276129,-71,40,203.4528898,98912,23.5,1.094959817,0.054,0.089,1.09,,
4.278181,-71,40,203.0283972,98919,23.5,1.09404616,0.054,0.09,1.089,,
4.280119,-71,40,202.2643544,98918,23.5,1.100088633,0.057,0.089,1.095,,
4.281937,-71,40,202.8586051,98908,23.5,1.093012809,0.058,0.087,1.088,,
4.283994,-71,40,202.3492453,98913,23.5,1.095777806,0.052,0.088,1.091,,
4.285748,-71,40,202.603922,98918,23.5,1.098127952,0.056,0.09,1.093,,
4.287908,-71,40,202.8586051,98905,23.5,1.094212502,0.054,0.092,1.089,,
4.291475,-71,40,203.4528898,98909,23.5,1.095308176,0.056,0.092,1.09,,
4.295057,-71,40,202.9435008,98919,23.5,1.095794689,0.054,0.087,1.091,,
4.298975,-71,40,202.8586051,98916,23.5,1.102126127,0.053,0.092,1.097,,
4.303278,-71,40,203.1981922,98906,23.5,1.096154186,0.053,0.092,1.091,,
4.305347,-71,40,203.1132944,98909,23.5,1.091862171,0.055,0.087,1.087,,
4.307433,-71,40,203.7075937,98906,23.5,1.095874537,0.054,0.088,1.091,,
4.309359,-71,40,202.77371,98912,23.5,1.092271944,0.055,0.092,1.087,,
4.311242,-71,40,203.1132944,98911,23.5,1.099445769,0.059,0.092,1.094,,
4.31332,-71,40,202.9435008,98912,23.5,1.095124194,0.054,0.091,1.09,,
4.316967,-71,40,202.9435008,98911,23.5,1.096169239,0.055,0.091,1.091,,
4.32101,-71,40,202.8586051,98918,23.5,1.092631685,0.052,0.086,1.088,,
4.32462,-71,40,203.1981922,98916,23.5,1.098893079,0.053,0.089,1.094,,
4.328392,-71,40,203.3679899,98908,23.4,1.094248144,0.053,0.093,1.089,,
4.332265,-71,40,203.1132944,98910,23.5,1.101047683,0.053,0.091,1.096,,
4.334355,-71,40,202.77371,98915,23.5,1.098077411,0.055,0.09,1.093,,
4.336214,-71,40,202.5190291,98921,23.5,1.097051047,0.056,0.089,1.092,,
4.338342,-71,40,202.603922,98913,23.5,1.092838963,0.053,0.088,1.088,,
4.340186,-71,40,203.6226917,98912,23.5,1.097282552,0.054,0.093,1.092,,
4.343757,-71,40,201.8399105,98915,23.5,1.088924699,0.051,0.09,1.084,,
4.347654,-71,40,202.9435008,98916,23.5,1.094146699,0.056,0.09,1.089,,
4.351242,-71,40,202.8586051,98909,23.5,1.097054693,0.051,0.092,1.092,,
4.354833,-71,40,203.0283972,98909,23.5,1.090384336,0.057,0.092,1.085,,
4.358731,-71,40,203.4528898,98925,23.5,1.095003653,0.058,0.087,1.09,,
4.362635,-71,40,202.77371,98908,23.4,1.095257504,0.055,0.092,1.09,,
4.364698,-71,40,202.9435008,98900,23.5,1.092887917,0.054,0.088,1.088,,
4.366671,-71,40,203.6226917,98899,23.5,1.091348249,0.058,0.091,1.086,,
4.368542,-71,40,203.1132944,98916,23.5,1.096888782,0.051,0.09,1.092,,
4.370593,-71,40,202.5190291,98919,23.5,1.094382474,0.054,0.094,1.089,,
4.37417,-71,40,202.8586051,98905,23.5,1.091763253,0.053,0.087,1.087,,
4.378092,-71,40,202.8586051,98910,23.5,1.098127952,0.056,0.09,1.093,,
4.383281,-71,40,202.603922,98905,23.5,1.099808165,0.053,0.088,1.095,,
4.387059,-71,40,202.3492453,98906,23.5,1.099072791,0.055,0.09,1.094,,
4.390626,-71,40,203.1981922,98924,23.4,1.097298501,0.056,0.092,1.092,,
4.394556,-71,40,202.8586051,98908,23.5,1.09300183,0.053,0.09,1.088,,
4.39666,-71,40,202.9435008,98912,23.5,1.092055402,0.054,0.09,1.087,,
4.398702,-71,40,203.1132944,98910,23.5,1.094178687,0.055,0.091,1.089,,
4.400688,-71,40,203.1132944,98921,23.5,1.094262309,0.055,0.092,1.089,,
4.404328,-71,40,202.0945747,98922,23.5,1.095988139,0.053,0.09,1.091,,
4.408294,-71,40,201.7550238,98921,23.5,1.094470648,0.059,0.092,1.089,,
4.412202,-71,40,202.77371,98912,23.5,1.092023351,0.055,0.089,1.087,,
4.415848,-71,40,203.7075937,98909,23.5,1.092943274,0.05,0.091,1.088,,
4.4198,-71,40,203.0283972,98905,23.5,1.091876367,0.052,0.089,1.087,,
4.423338,-71,40,202.9435008,98902,23.5,1.096137309,0.056,0.09,1.091,,
4.428535,-71,40,202.9435008,98903,23.5,1.096472982,0.056,0.094,1.091,,
4.430588,-71,40,203.0283972,98912,23.5,1.099458048,0.056,0.094,1.094,,
4.432494,-71,40,203.9623038,98909,23.5,1.095328718,0.058,0.091,1.09,,
4.436341,-71,40,202.603922,98924,23.5,1.092968893,0.054,0.089,1.088,,
4.44021,-71,40,203.1981922,98910,23.5,1.097271161,0.052,0.094,1.092,,
4.444014,-71,40,202.8586051,98908,23.5,1.09635487,0.057,0.092,1.091,,
4.447904,-71,40,202.8586051,98915,23.5,1.090015596,0.053,0.09,1.085,,
4.45153,-71,40,203.7075937,98905,23.5,1.09393327,0.055,0.088,1.089,,
4.455161,-71,40,203.3679899,98905,23.5,1.097247921,0.055,0.092,1.092,,
4.45917,-71,40,203.7075937,98908,23.5,1.098097901,0.057,0.089,1.093,,
4.463048,-71,40,202.9435008,98906,23.5,1.097756348,0.058,0.084,1.093,,
4.466899,-71,40,203.3679899,98918,23.5,1.093234193,0.056,0.091,1.088,,
4.470732,-71,40,203.6226917,98918,23.5,1.090002294,0.056,0.088,1.085,,
4.474553,-71,40,202.9435008,98915,23.5,1.09224814,0.051,0.094,1.087,,
4.478385,-71,40,203.1132944,98913,23.5,1.090064677,0.054,0.09,1.085,,
4.482111,-71,40,202.5190291,98915,23.5,1.096169239,0.055,0.091,1.091,,
4.485716,-71,40,203.3679899,98909,23.5,1.08495622,0.053,0.089,1.08,,
4.489557,-71,40,202.3492453,98916,23.5,1.099238373,0.055,0.092,1.094,,
4.493219,-71,40,203.3679899,98915,23.5,1.094872139,0.057,0.086,1.09,,
4.496758,-71,40,203.3679899,98908,23.5,1.093883449,0.054,0.088,1.089,,
4.500779,-71,40,203.1981922,98919,23.5,1.093120304,0.052,0.092,1.088,,
4.504303,-71,40,203.8773997,98913,23.5,1.092055402,0.054,0.09,1.087,,
4.506249,-71,40,203.1981922,98906,23.5,1.097164527,0.055,0.091,1.092,,
4.508271,-71,40,203.3679899,98906,23.4,1.095794689,0.054,0.087,1.091,,
4.510325,-71,40,203.1132944,98910,23.5,1.099760428,0.052,0.088,1.095,,
4.512337,-71,40,203.3679899,98912,23.5,1.09915513,0.055,0.091,1.094,,
4.51416,-71,40,203.6226917,98913,23.5,1.094992694,0.053,0.09,1.09,,
4.516074,-71,40,203.4528898,98913,23.5,1.099856809,0.054,0.088,1.095,,
4.518126,-71,40,203.1132944,98906,23.5,1.102401923,0.06,0.091,1.097,,
4.51998,-71,40,203.1981922,98906,23.5,1.098367425,0.059,0.091,1.093,,
4.5237,-71,40,202.8586051,98908,23.5,1.096337083,0.055,0.093,1.091,,
4.529047,-71,40,203.0283972,98912,23.5,1.095041552,0.054,0.09,1.09,,
4.531082,-71,40,203.6226917,98906,23.5,1.093252944,0.053,0.093,1.088,,
4.532957,-71,40,204.1321141,98910,23.5,1.095246091,0.058,0.09,1.09,,
4.534991,-71,40,202.603922,98915,23.5,1.098961328,0.056,0.088,1.094,,
4.536959,-71,40,202.77371,98908,23.5,1.094313027,0.056,0.092,1.089,,
4.539025,-71,40,203.1981922,98921,23.5,1.090952336,0.05,0.091,1.086,,
4.540862,-71,40,203.7075937,98909,23.5,1.093853281,0.055,0.087,1.089,,
4.542703,-71,40,202.5190291,98921,23.5,1.091485685,0.059,0.092,1.086,,
4.544858,-71,40,202.603922,98921,23.5,1.100143173,0.061,0.087,1.095,,
4.548656,-71,40,202.77371,98919,23.5,1.096086675,0.055,0.09,1.091,,
4.552502,-71,40,202.77371,98912,23.5,1.093069531,0.056,0.089,1.088,,
4.554551,-71,40,203.3679899,98927,23.5,1.094064898,0.056,0.089,1.089,,
4.556375,-71,40,203.0283972,98915,23.5,1.093487997,0.056,0.094,1.088,,
4.558391,-71,40,202.0096859,98921,23.5,1.094128877,0.054,0.091,1.089,,
4.560455,-71,40,202.5190291,98903,23.5,1.098027777,0.054,0.09,1.093,,
4.562261,-71,40,202.603922,98927,23.5,1.096086675,0.055,0.09,1.091,,
4.564375,-71,40,202.603922,98916,23.5,1.098285027,0.059,0.09,1.093,,
4.56625,-71,40,203.0283972,98913,23.5,1.097319006,0.058,0.091,1.092,,
4.569918,-71,40,203.4528898,98912,23.5,1.092044871,0.057,0.088,1.087,,
4.573871,-71,40,203.6226917,98913,23.5,1.093684598,0.048,0.089,1.089,,
4.577689,-71,40,203.1132944,98913,23.5,1.098549043,0.056,0.095,1.093,,
4.579815,-71,40,202.8586051,98918,23.5,1.096971285,0.051,0.091,1.092,,
4.581854,-71,40,203.3679899,98900,23.5,1.094397551,0.056,0.093,1.089,,
4.583628,-71,40,203.0283972,98910,23.5,1.101897454,0.055,0.088,1.097,,
4.585608,-71,40,202.9435008,98903,23.5,1.090323805,0.059,0.09,1.085,,
4.587641,-71,40,203.4528898,98913,23.5,1.093369562,0.057,0.092,1.088,,
4.589525,-71,40,202.8586051,98915,23.5,1.092074173,0.056,0.089,1.087,,
4.593099,-71,40,203.6226917,98899,23.5,1.093984004,0.056,0.088,1.089,,
4.598493,-71,40,203.3679899,98909,23.4,1.095924267,0.055,0.088,1.091,,
4.602272,-71,40,204.1321141,98906,23.5,1.097236529,0.058,0.09,1.092,,
4.604364,-71,40,203.3679899,98912,23.5,1.086207163,0.058,0.089,1.081,,
4.606214,-71,40,202.8586051,98916,23.5,1.09213827,0.054,0.091,1.087,,
4.608186,-71,40,203.1981922,98912,23.5,1.097066087,0.053,0.091,1.092,,
4.610207,-71,40,202.603922,98905,23.5,1.095895068,0.056,0.087,1.091,,
4.612043,-71,40,203.3679899,98909,23.5,1.098833927,0.05,0.09,1.094,,
4.61388,-71,40,203.1132944,98913,23.5,1.097554099,0.056,0.095,1.092,,
4.61774,-71,40,203.4528898,98915,23.5,1.09321727,0.054,0.092,1.088,,
4.621338,-71,40,202.77371,98906,23.5,1.098277743,0.054,0.093,1.093,,
4.624933,-71,40,203.4528898,98916,23.5,1.098652811,0.058,0.095,1.093,,
4.628733,-71,40,203.3679899,98913,23.5,1.101003633,0.057,0.088,1.096,,
4.630814,-71,40,202.77371,98908,23.5,1.096055656,0.056,0.089,1.091,,
4.632842,-71,40,203.3679899,98903,23.5,1.094501713,0.058,0.093,1.089,,
4.634763,-71,40,203.4528898,98913,23.5,1.096202992,0.054,0.092,1.091,,
4.636723,-71,40,203.1132944,98900,23.5,1.10006818,0.055,0.09,1.095,,
4.638768,-71,40,203.0283972,98905,23.5,1.093387397,0.054,0.094,1.088,,
4.6423,-71,40,203.1981922,98894,23.5,1.098762031,0.055,0.098,1.093,,
4.646111,-71,40,202.8586051,98921,23.5,1.098027777,0.054,0.09,1.093,,
4.649946,-71,40,203.1981922,98913,23.5,1.093040255,0.057,0.088,1.088,,
4.653803,-71,40,203.1132944,98909,23.5,1.092041208,0.052,0.091,1.087,,
4.657613,-71,40,202.3492453,98909,23.5,1.096372656,0.054,0.094,1.091,,
4.661475,-71,40,202.3492453,98918,23.5,1.095635432,0.059,0.094,1.09,,
4.665123,-71,40,202.5190291,98909,23.5,1.095111866,0.057,0.089,1.09,,
4.669021,-71,40,203.9623038,98903,23.5,1.09555009,0.059,0.093,1.09,,
4.672673,-71,40,203.6226917,98912,23.5,1.095427314,0.055,0.094,1.09,,
4.676294,-71,40,202.8586051,98922,23.5,1.099145577,0.058,0.089,1.094,,
4.680288,-71,40,203.4528898,98906,23.5,1.093317886,0.056,0.092,1.088,,
4.684149,-71,40,204.4717429,98900,23.5,1.092306733,0.054,0.093,1.087,,
4.687902,-71,40,204.3868346,98899,23.4,1.096275969,0.052,0.094,1.091,,
4.691811,-71,40,203.1132944,98916,23.5,1.096119519,0.054,0.091,1.091,,
4.695682,-71,40,202.5190291,98910,23.5,1.095207743,0.054,0.092,1.09,,
4.69774,-71,40,203.1981922,98913,23.5,1.097051047,0.056,0.089,1.092,,
4.699784,-71,40,203.1132944,98915,23.5,1.098229029,0.053,0.093,1.093,,
4.701749,-71,40,202.8586051,98905,23.5,1.099257022,0.057,0.091,1.094,,
4.703861,-71,40,202.0096859,98906,23.5,1.094229409,0.056,0.091,1.089,,
4.707529,-71,40,203.3679899,98908,23.4,1.092178557,0.058,0.089,1.087,,
4.711068,-71,40,202.77371,98912,23.5,1.094297035,0.054,0.093,1.089,,
4.715029,-71,40,202.2643544,98908,23.5,1.096119519,0.054,0.091,1.091,,
4.719038,-71,40,203.0283972,98909,23.5,1.098017304,0.057,0.088,1.093,,
4.722713,-71,40,203.1981922,98915,23.5,1.096036952,0.054,0.09,1.091,,
4.726559,-71,40,203.4528898,98915,23.5,1.094198337,0.057,0.09,1.089,,
4.728617,-71,40,203.8773997,98902,23.5,1.092887917,0.054,0.088,1.088,,
4.730717,-71,40,203.6226917,98900,23.4,1.087149484,0.057,0.089,1.082,,
4.732806,-71,40,203.8773997,98912,23.5,1.095257504,0.055,0.092,1.09,,
4.736469,-71,40,202.2643544,98924,23.5,1.095257504,0.055,0.092,1.09,,
4.740342,-71,40,202.8586051,98913,23.5,1.094364656,0.057,0.092,1.089,,
4.744136,-71,40,202.77371,98910,23.5,1.099252928,0.06,0.089,1.094,,
4.747639,-71,40,203.1981922,98897,23.5,1.099254748,0.05,0.095,1.094,,
4.751495,-71,40,203.1132944,98906,23.5,1.092044871,0.057,0.088,1.087,,
4.755054,-71,40,203.7075937,98906,23.5,1.0922605,0.058,0.09,1.087,,
4.758882,-71,40,203.8773997,98905,23.5,1.100200891,0.056,0.091,1.095,,
4.760904,-71,40,203.1132944,98916,23.5,1.094720056,0.054,0.086,1.09,,
4.762813,-71,40,203.0283972,98893,23.5,1.090962877,0.052,0.09,1.086,,
4.766501,-71,40,202.77371,98912,23.5,1.091885525,0.057,0.086,1.087,,
4.770366,-71,40,203.3679899,98912,23.5,1.094928765,0.055,0.088,1.09,,
4.773977,-71,40,203.0283972,98913,23.5,1.095217787,0.059,0.089,1.09,,
4.777878,-71,40,203.9623038,98909,23.5,1.099056868,0.053,0.091,1.094,,
4.781486,-71,40,202.77371,98903,23.5,1.092207856,0.057,0.09,1.087,,
4.786744,-71,40,203.1132944,98913,23.5,1.095041552,0.054,0.09,1.09,,
4.790638,-71,40,203.1981922,98903,23.5,1.100219524,0.053,0.093,1.095,,
4.7947,-71,40,202.77371,98918,23.5,1.100040908,0.051,0.092,1.095,,
4.798575,-71,40,204.3868346,98908,23.5,1.094863005,0.052,0.089,1.09,,
4.80242,-71,40,203.1981922,98913,23.5,1.09917469,0.057,0.09,1.094,,
4.806176,-71,40,203.1981922,98905,23.5,1.094878989,0.054,0.088,1.09,,
4.809787,-71,40,202.603922,98916,23.5,1.096059305,0.051,0.092,1.091,,
4.813701,-71,40,202.77371,98912,23.5,1.098110195,0.054,0.091,1.093,,
4.817407,-71,40,202.2643544,98909,23.5,1.096252708,0.055,0.092,1.091,,
4.821266,-71,40,203.0283972,98913,23.5,1.09300183,0.053,0.09,1.088,,
4.824918,-71,40,202.8586051,98899,23.5,1.090906962,0.049,0.091,1.086,,
4.828525,-71,40,202.77371,98912,23.5,1.093333435,0.049,0.084,1.089,,
4.832407,-71,40,203.6226917,98906,23.5,1.095906474,0.053,0.089,1.091,,
4.837372,-71,40,203.6226917,98916,23.5,1.100852397,0.054,0.088,1.096,,
4.839525,-71,40,202.5190291,98916,23.5,1.093120304,0.052,0.092,1.088,,
4.841585,-71,40,203.8773997,98900,23.5,1.098061474,0.053,0.091,1.093,,
4.843586,-71,40,202.5190291,98908,23.5,1.093151408,0.056,0.09,1.088,,
4.845552,-71,40,202.0945747,98913,23.5,1.095308176,0.056,0.092,1.09,,
4.847608,-71,40,202.5190291,98913,23.5,1.099093263,0.057,0.089,1.094,,
4.849589,-71,40,203.1132944,98910,23.5,1.096005018,0.055,0.089,1.091,,
4.851621,-71,40,201.8399105,98928,23.5,1.096711448,0.054,0.086,1.092,,
4.853481,-71,40,202.8586051,98919,23.5,1.093234193,0.056,0.091,1.088,,
4.85541,-71,40,203.1981922,98916,23.5,1.095940236,0.052,0.09,1.091,,
4.859251,-71,40,203.0283972,98916,23.5,1.098159824,0.055,0.091,1.093,,
4.861339,-71,40,202.603922,98913,23.5,1.094556074,0.054,0.096,1.089,,
4.863296,-71,40,203.1132944,98915,23.5,1.104019022,0.056,0.089,1.099,,
4.865334,-71,40,202.2643544,98912,23.5,1.095207743,0.054,0.092,1.09,,
4.867376,-71,40,203.3679899,98910,23.5,1.096107203,0.057,0.089,1.091,,
4.869426,-71,40,202.3492453,98915,23.5,1.094944747,0.052,0.09,1.09,,
4.871509,-71,40,203.1132944,98921,23.5,1.096252708,0.055,0.092,1.091,,
4.873374,-71,40,202.77371,98896,23.5,1.092838963,0.053,0.088,1.088,,
4.875274,-71,40,203.7075937,98915,23.5,1.094878989,0.054,0.088,1.09,,
4.879126,-71,40,203.1132944,98913,23.5,1.099056868,0.053,0.091,1.094,,
4.882979,-71,40,202.5190291,98899,23.5,1.098752474,0.055,0.086,1.094,,
4.885085,-71,40,203.6226917,98913,23.5,1.094262309,0.055,0.092,1.089,,
4.886912,-71,40,202.8586051,98913,23.5,1.091973443,0.054,0.089,1.087,,
4.888817,-71,40,203.6226917,98912,23.5,1.104484495,0.057,0.094,1.099,,
4.890831,-71,40,203.3679899,98905,23.5,1.097915297,0.055,0.088,1.093,,
4.892764,-71,40,203.1132944,98919,23.5,1.085038709,0.053,0.09,1.08,,
4.894561,-71,40,203.6226917,98910,23.5,1.10127063,0.059,0.09,1.096,,
4.896606,-71,40,203.8773997,98913,23.5,1.097032361,0.054,0.09,1.092,,
4.900218,-71,40,203.1981922,98910,23.5,1.09317382,0.058,0.089,1.088,,
